"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
1,8,1.3836,7,5,-1.0412,1,1,1,5,0.5182,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.89138,0,3,-0.2,0.8,3,2,3,3,2,2,3,2,3,3,4,4,4,3,3,4,3,3,3,3,3,NA,5,4,5,5,3,2,3,2,1337,0,1,0,1,"Latina Commuter Caretaker","non_DE"
0,8,1.3836,7,5,-1.0412,1,0,0,6,1.5182,2,-0.3158,0,"White","Off-campus (rent/apartment)","Female",1,9,0,-0.3,-0.991380000000004,0,-12,-1.7,-0.7,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,4,3,4,4,4,4,3,3,4,3,4,2,3,2,4,1338,1,1,0,7,"White Commuter Working","non_FASt_1_11"
0,6,-0.6164,7,5,-1.0412,1,0,1,5,0.5182,3,0.6842,0,"White","Off-campus (rent/apartment)","Female",0,1,0,-1.1,-1.79138,0,4,-0.1,0.9,3,3,3,4,4,3,3,4,2,1,2,2,2,3,3,2,2,2,2,3,3,4,5,NA,5,4,3,3,1,3,1339,1,1,0,7,"White Commuter Working","non_FASt_1_11"
0,6,-0.6164,7,6,-0.0411999999999999,1,0,0,5,0.5182,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Female",1,0,0,-1.2,-1.89138,0,-12,-1.7,-0.7,2,2,2,3,3,3,3,3,2,2,2,1,2,3,3,4,4,4,4,4,4,5,5,5,5,5,1,3,2,3,1340,0,2,1,1,"Latina Commuter Caretaker","non_DE"
1,7,0.3836,7,8,1.9588,1,0,0,5,0.5182,3,0.6842,1,"Asian","With family (commuting)","Male",0,8,0,-0.4,-1.09138,0,8,0.3,1.3,3,2,3,3,3,2,2,2,1,2,2,1,2,2,3,4,4,4,4,4,4,6,5,5,6,4,3,2,3,2,1341,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,6,-0.6164,6,6,-0.0411999999999999,1,0,0,6,1.5182,3,0.6842,0,"White","Off-campus (rent/apartment)","Female",1,20,1,0.8,0.108619999999996,0.108619999999996,7,0.2,1.2,4,3,4,2,2,2,2,2,3,3,2,2,3,3,3,4,4,4,4,4,4,6,6,5,6,6,3,4,2,2,1342,2,7,1,13,"White Working-Class Striver","FASt_12plus"
0,6,-0.6164,6,5,-1.0412,1,0,1,4,-0.4818,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Male",0,1,0,-1.1,-1.79138,0,-14,-1.9,-0.9,2,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,4,3,3,2,5,4,4,5,5,2,3,2,2,1343,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,6,-0.6164,7,6,-0.0411999999999999,1,1,0,4,-0.4818,3,0.6842,1,"Asian","With family (commuting)","Male",0,7,0,-0.5,-1.19138,0,13,0.8,1.8,1,2,2,4,3,3,4,3,3,2,3,2,2,2,3,4,5,5,5,5,5,4,4,4,4,4,3,1,4,1,1344,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
1,7,0.3836,7,5,-1.0412,0,1,0,7,2.5182,1,-1.3158,0,"Asian","With family (commuting)","Female",0,5,0,-0.7,-1.39138,0,11,0.6,1.6,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,4,5,4,4,4,4,5,5,5,6,6,1,2,2,1,1345,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,8,1.3836,7,6,-0.0411999999999999,0,0,0,2,-2.4818,2,-0.3158,1,"Black/African American","Off-campus (rent/apartment)","Male",0,27,1,1.5,0.808619999999996,0.808619999999996,1,-0.4,0.6,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,5,4,4,NA,4,4,4,5,5,4,5,2,3,2,2,1346,2,4,1,12,"Black Male Striver","FASt_12plus"
1,7,0.3836,6,6,-0.0411999999999999,0,0,1,4,-0.4818,2,-0.3158,0,"White","On-campus (residence hall)","Female",0,27,1,1.5,0.808619999999996,0.808619999999996,0,-0.5,0.5,4,4,4,2,3,2,2,2,3,2,2,3,3,4,3,3,3,2,2,NA,2,6,5,5,5,4,2,1,2,2,1347,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.3836,7,6,-0.0411999999999999,0,1,0,4,-0.4818,3,0.6842,0,"White","On-campus (residence hall)","Male",0,30,1,1.8,1.10862,1.10862,3,-0.2,0.8,4,4,3,3,3,3,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,7,7,6,6,7,3,1,1,2,1348,2,4,1,6,"White Residential Traditional","FASt_12plus"
1,7,0.3836,6,5,-1.0412,1,0,0,5,0.5182,4,1.6842,1,"Hispanic/Latino","With family (commuting)","Male",0,7,0,-0.5,-1.19138,0,12,0.7,1.7,3,2,3,4,4,4,4,3,3,3,3,2,3,3,3,4,5,5,5,5,6,6,5,6,6,6,4,2,3,3,1349,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,8,1.3836,7,8,1.9588,0,0,1,5,0.5182,3,0.6842,0,"Asian","With family (commuting)","Female",1,33,1,2.1,1.40862,1.40862,33,2.8,3.8,3,3,3,3,4,3,3,4,2,3,2,2,2,3,3,6,6,6,6,5,5,5,4,4,4,4,3,3,2,2,1350,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,7,0.3836,7,5,-1.0412,1,0,0,6,1.5182,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Male",1,7,0,-0.5,-1.19138,0,34,2.9,3.9,3,3,3,3,3,2,3,3,3,2,3,3,3,4,4,3,3,2,3,2,3,2,3,3,3,3,1,2,3,2,1351,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
1,6,-0.6164,7,8,1.9588,1,1,0,3,-1.4818,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Male",0,4,0,-0.8,-1.49138,0,7,0.2,1.2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,3,4,4,4,4,4,4,5,5,5,4,2,3,3,2,1352,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,7,0.3836,7,5,-1.0412,1,0,1,3,-1.4818,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Female",0,16,1,0.4,-0.291380000000004,-0.291380000000004,-15,-2,-1,3,2,2,3,3,2,3,3,2,2,2,3,3,3,4,4,4,4,4,3,3,3,2,3,3,3,3,2,4,2,1353,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,6,-0.6164,6,6,-0.0411999999999999,0,0,1,5,0.5182,3,0.6842,1,"Asian","With family (commuting)","Female",1,56,1,4.4,3.70862,3.70862,6,0.1,1.1,3,3,3,2,1,2,2,2,3,4,3,3,3,4,4,4,3,4,3,3,3,6,6,6,7,6,3,2,4,2,1354,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,7,0.3836,7,7,0.9588,0,1,1,6,1.5182,2,-0.3158,0,"Asian","With family (commuting)","Female",0,49,1,3.7,3.00862,3.00862,22,1.7,2.7,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,NA,2,6,5,5,5,5,2,1,3,2,1355,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,8,1.3836,7,7,0.9588,0,1,1,6,1.5182,2,-0.3158,0,"White","On-campus (residence hall)","Female",0,38,1,2.6,1.90862,1.90862,27,2.2,3.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,3,3,3,7,7,7,7,7,2,2,1,2,1356,2,4,1,6,"White Residential Traditional","FASt_12plus"
0,8,1.3836,7,7,0.9588,0,0,0,4,-0.4818,2,-0.3158,1,"White","Off-campus (rent/apartment)","Male",0,4,0,-0.8,-1.49138,0,-15,-2,-1,1,1,2,3,3,3,3,2,2,1,2,2,1,2,2,1,2,1,2,1,2,4,3,4,3,4,2,1,1,1,1357,1,1,0,7,"White Commuter Working","non_FASt_1_11"
1,7,0.3836,7,5,-1.0412,0,0,0,6,1.5182,1,-1.3158,0,"Asian","With family (commuting)","Female",0,33,1,2.1,1.40862,1.40862,20,1.5,2.5,3,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,1,1,1,2,1358,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.3836,7,6,-0.0411999999999999,1,0,0,6,1.5182,3,0.6842,1,"Black/African American","On-campus (residence hall)","Female",1,11,0,-0.1,-0.791380000000004,0,32,2.7,3.7,2,2,2,3,3,3,3,3,4,3,3,3,4,3,3,5,5,5,5,5,4,5,5,5,5,NA,3,1,2,1,1359,1,3,1,5,"Black Campus Connector","non_FASt_1_11"
0,8,1.3836,7,5,-1.0412,1,1,0,5,0.5182,3,0.6842,0,"Asian","With family (commuting)","Male",0,51,1,3.9,3.20862,3.20862,-9,-1.4,-0.4,3,3,3,3,3,3,3,4,3,2,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,1,2,2,1360,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,8,1.3836,7,5,-1.0412,0,1,0,5,0.5182,2,-0.3158,0,"Asian","With family (commuting)","Male",0,50,1,3.8,3.10862,3.10862,29,2.4,3.4,1,1,1,4,4,4,4,4,4,3,3,4,4,3,3,4,5,5,5,5,5,7,7,7,7,7,2,2,2,3,1361,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,8,1.3836,7,5,-1.0412,0,0,1,5,0.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.59138,0,-4,-0.9,0.1,2,2,2,2,3,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,NA,4,4,4,3,4,2,1,2,2,1362,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.3836,7,6,-0.0411999999999999,0,0,1,7,2.5182,3,0.6842,0,"White","With family (commuting)","Male",1,44,1,3.2,2.50862,2.50862,2,-0.3,0.7,3,4,3,2,2,3,3,2,3,3,2,2,3,4,4,2,2,2,2,2,2,6,5,5,6,5,3,3,3,3,1363,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.3836,7,8,1.9588,1,0,1,3,-1.4818,2,-0.3158,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,9,0,-0.3,-0.991380000000004,0,1,-0.4,0.6,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,7,6,6,6,6,2,2,3,3,1364,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.3836,7,5,-1.0412,0,1,0,3,-1.4818,3,0.6842,0,"White","On-campus (residence hall)","Male",0,1,0,-1.1,-1.79138,0,-1,-0.6,0.4,4,4,4,3,3,3,3,3,3,2,3,3,3,4,4,2,2,2,NA,1,1,6,7,NA,7,7,3,2,2,2,1365,1,2,1,6,"White Residential Traditional","non_FASt_1_11"
0,6,-0.6164,7,8,1.9588,1,0,1,4,-0.4818,1,-1.3158,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,11,0,-0.1,-0.791380000000004,0,0,-0.5,0.5,4,4,4,2,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,5,4,5,5,5,1,2,3,1,1366,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.6164,6,5,-1.0412,1,0,1,5,0.5182,1,-1.3158,1,"White","Off-campus (rent/apartment)","Female",0,10,0,-0.2,-0.891380000000005,0,15,1,2,3,3,3,3,4,3,3,3,2,1,1,2,2,4,4,4,3,3,4,3,4,5,5,5,5,4,1,3,4,3,1367,1,3,1,13,"White Working-Class Striver","non_FASt_1_11"
1,7,0.3836,7,5,-1.0412,1,0,0,4,-0.4818,2,-0.3158,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,2,0,-1,-1.69138,0,31,2.6,3.6,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,5,4,5,5,6,2,2,2,2,1368,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,6,-0.6164,7,5,-1.0412,1,0,1,3,-1.4818,3,0.6842,1,"Black/African American","Off-campus (rent/apartment)","Male",0,4,0,-0.8,-1.49138,0,7,0.2,1.2,3,3,2,2,2,2,2,3,3,2,3,3,3,3,3,4,NA,3,3,3,2,6,7,6,7,7,3,1,2,2,1369,1,2,1,12,"Black Male Striver","non_FASt_1_11"
1,5,-1.6164,7,6,-0.0411999999999999,1,0,0,6,1.5182,1,-1.3158,1,"Black/African American","On-campus (residence hall)","Female",0,8,0,-0.4,-1.09138,0,23,1.8,2.8,3,2,2,4,3,4,4,3,4,4,4,4,4,2,2,1,1,1,2,2,1,4,4,4,4,4,1,2,3,3,1370,1,2,1,5,"Black Campus Connector","non_FASt_1_11"
1,8,1.3836,7,6,-0.0411999999999999,1,0,0,6,1.5182,2,-0.3158,0,"White","Off-campus (rent/apartment)","Male",0,36,1,2.4,1.70862,1.70862,12,0.7,1.7,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,3,3,3,6,6,6,6,6,2,2,2,2,1371,2,6,1,7,"White Commuter Working","FASt_12plus"
1,7,0.3836,7,8,1.9588,1,0,0,4,-0.4818,2,-0.3158,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,28,1,1.6,0.908619999999996,0.908619999999996,17,1.2,2.2,3,3,4,3,2,3,3,3,3,3,3,4,3,3,2,3,3,3,2,3,3,6,7,7,7,7,2,1,2,3,1372,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,6,-0.6164,7,5,-1.0412,1,0,1,5,0.5182,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,2,0,-1,-1.69138,0,2,-0.3,0.7,4,3,3,3,2,3,3,2,3,3,3,3,4,3,3,5,5,5,5,5,5,5,5,5,6,5,1,2,4,1,1373,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.3836,7,5,-1.0412,0,1,1,5,0.5182,2,-0.3158,0,"Asian","With family (commuting)","Male",1,48,1,3.6,2.90862,2.90862,-12,-1.7,-0.7,2,2,2,3,2,3,3,3,3,2,3,3,3,2,2,4,4,4,4,5,5,4,3,4,3,4,2,2,2,2,1374,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,5,-1.6164,7,7,0.9588,0,1,0,4,-0.4818,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-1.09138,0,18,1.3,2.3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,5,5,5,5,4,5,6,5,5,5,5,1,1,2,2,1375,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.3836,6,7,0.9588,0,1,0,5,0.5182,2,-0.3158,0,"Asian","With family (commuting)","Female",1,6,0,-0.6,-1.29138,0,-10,-1.5,-0.5,4,4,4,4,3,4,3,3,3,3,4,3,3,4,4,2,1,2,2,2,3,4,5,5,NA,4,2,2,3,3,1376,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,7,0.3836,7,6,-0.0411999999999999,1,1,0,1,-3.4818,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Female",1,75,1,6.3,5.60862,5.60862,18,1.3,2.3,3,4,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,3,3,5,5,NA,5,6,3,3,1,1,1377,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,5,-1.6164,7,5,-1.0412,1,0,1,3,-1.4818,1,-1.3158,0,"White","Off-campus (rent/apartment)","Female",1,6,0,-0.6,-1.29138,0,23,1.8,2.8,1,2,1,3,2,3,2,3,2,2,2,2,1,2,2,3,3,3,NA,3,3,5,5,4,4,4,1,1,3,3,1378,1,3,1,13,"White Working-Class Striver","non_FASt_1_11"
0,6,-0.6164,7,5,-1.0412,0,1,0,4,-0.4818,3,0.6842,1,"White","On-campus (residence hall)","Male",0,18,1,0.6,-0.0913800000000045,-0.0913800000000045,12,0.7,1.7,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,1,1,1,1,2,6,6,6,6,6,3,3,2,3,1379,2,5,1,6,"White Residential Traditional","FASt_12plus"
1,5,-1.6164,6,8,1.9588,1,0,0,3,-1.4818,3,0.6842,1,"White","Off-campus (rent/apartment)","Female",1,2,0,-1,-1.69138,0,30,2.5,3.5,2,1,2,2,2,2,1,2,1,1,2,2,1,3,3,3,4,3,3,4,3,5,4,4,4,4,3,3,3,2,1380,1,3,1,13,"White Working-Class Striver","non_FASt_1_11"
0,7,0.3836,7,5,-1.0412,0,0,1,5,0.5182,4,1.6842,0,"White","On-campus (residence hall)","Male",0,0,0,-1.2,-1.89138,0,28,2.3,3.3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,7,7,7,7,7,4,2,1,3,1381,0,2,1,6,"White Residential Traditional","non_DE"
0,7,0.3836,7,5,-1.0412,0,1,0,5,0.5182,2,-0.3158,0,"Asian","With family (commuting)","Male",0,40,1,2.8,2.10862,2.10862,0,-0.5,0.5,2,3,2,3,4,3,3,3,4,3,4,3,4,4,4,3,NA,2,2,2,3,6,5,NA,5,6,2,3,3,2,1382,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.3836,7,5,-1.0412,1,0,0,4,-0.4818,3,0.6842,1,"White","Off-campus (rent/apartment)","Female",1,40,1,2.8,2.10862,2.10862,19,1.4,2.4,2,3,2,2,2,3,2,2,3,1,2,2,2,2,2,6,5,NA,5,6,6,6,5,6,6,6,3,1,4,3,1383,2,7,1,13,"White Working-Class Striver","FASt_12plus"
0,7,0.3836,7,5,-1.0412,1,1,0,4,-0.4818,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Male",1,22,1,1,0.308619999999996,0.308619999999996,31,2.6,3.6,3,3,3,2,1,2,3,3,3,3,3,3,3,4,3,4,4,4,NA,4,4,4,4,4,5,5,3,2,3,2,1384,2,7,1,2,"Latino First-Gen Striver","FASt_12plus"
1,8,1.3836,7,5,-1.0412,0,0,1,3,-1.4818,3,0.6842,0,"Asian","With family (commuting)","Female",1,1,0,-1.1,-1.79138,0,-10,-1.5,-0.5,2,2,3,3,3,3,4,4,2,1,2,2,2,4,4,NA,5,5,5,4,5,4,4,4,4,5,3,2,3,3,1385,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,7,0.3836,7,5,-1.0412,0,1,1,5,0.5182,2,-0.3158,0,"White","On-campus (residence hall)","Female",1,71,1,5.9,5.20862,5.20862,-13,-1.8,-0.8,4,4,4,3,4,3,3,3,3,3,4,3,3,4,4,2,2,2,2,1,1,7,7,6,7,6,2,3,2,3,1386,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.3836,6,7,0.9588,1,0,1,4,-0.4818,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.29138,0,23,1.8,2.8,2,2,2,3,3,3,3,3,2,2,2,2,2,4,3,4,5,5,5,5,4,4,4,NA,4,3,1,3,2,3,1387,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.6164,7,5,-1.0412,1,0,1,4,-0.4818,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.59138,0,26,2.1,3.1,4,4,4,3,3,3,2,3,2,1,2,2,2,2,2,5,6,6,NA,5,6,NA,4,5,4,4,2,2,1,3,1388,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.3836,7,5,-1.0412,1,1,1,5,0.5182,3,0.6842,1,"White","On-campus (residence hall)","Male",1,43,1,3.1,2.40862,2.40862,26,2.1,3.1,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1,2,2,1,1,5,5,6,5,5,3,1,2,2,1389,2,5,1,6,"White Residential Traditional","FASt_12plus"
0,7,0.3836,7,8,1.9588,1,0,0,2,-2.4818,3,0.6842,0,"White","Off-campus (rent/apartment)","Male",0,24,1,1.2,0.508619999999996,0.508619999999996,-12,-1.7,-0.7,2,2,2,2,1,2,1,2,3,3,2,2,3,2,2,NA,5,4,4,5,NA,4,5,4,5,4,3,2,2,2,1390,2,6,1,7,"White Commuter Working","FASt_12plus"
1,5,-1.6164,6,5,-1.0412,1,0,0,5,0.5182,3,0.6842,1,"Asian","With family (commuting)","Female",0,11,0,-0.1,-0.791380000000004,0,7,0.2,1.2,2,2,2,3,2,3,3,3,3,2,2,2,2,3,2,6,6,6,6,NA,6,6,5,5,6,5,3,1,1,3,1391,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,5,-1.6164,7,6,-0.0411999999999999,0,0,1,3,-1.4818,2,-0.3158,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,13,1,0.1,-0.591380000000004,-0.591380000000004,18,1.3,2.3,4,4,4,3,3,3,4,4,3,3,3,4,4,4,4,3,4,NA,4,4,3,5,5,5,5,5,2,2,2,1,1392,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,7,0.3836,7,5,-1.0412,1,0,0,4,-0.4818,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Male",0,8,0,-0.4,-1.09138,0,25,2,3,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,4,4,4,4,NA,3,2,3,1,1393,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
1,6,-0.6164,7,6,-0.0411999999999999,0,0,1,7,2.5182,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Male",0,9,0,-0.3,-0.991380000000004,0,-13,-1.8,-0.8,2,3,2,2,3,2,3,3,2,2,2,2,3,2,3,4,5,5,4,5,4,5,5,5,5,5,1,2,4,2,1394,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,6,-0.6164,6,7,0.9588,1,0,0,6,1.5182,2,-0.3158,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,3,0,-0.9,-1.59138,0,-2,-0.7,0.3,3,2,3,3,3,3,3,4,3,3,3,4,4,3,3,NA,NA,3,NA,3,3,6,5,6,5,5,2,3,3,3,1395,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,8,1.3836,7,5,-1.0412,1,0,0,5,0.5182,1,-1.3158,1,"White","With family (commuting)","Female",0,3,0,-0.9,-1.59138,0,7,0.2,1.2,4,4,4,3,2,2,3,2,3,3,3,3,3,4,4,1,1,1,1,1,NA,4,5,5,5,5,1,1,1,3,1396,1,3,1,11,"White Rural First-Gen","non_FASt_1_11"
0,6,-0.6164,6,7,0.9588,0,1,0,3,-1.4818,2,-0.3158,0,"Asian","With family (commuting)","Female",0,26,1,1.4,0.708619999999995,0.708619999999995,3,-0.2,0.8,1,2,2,2,2,2,3,2,2,2,3,2,3,3,3,5,5,6,5,5,6,4,5,5,5,4,2,3,1,3,1397,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.6164,7,5,-1.0412,1,0,0,6,1.5182,1,-1.3158,0,"Hispanic/Latino","With family (commuting)","Male",0,6,0,-0.6,-1.29138,0,11,0.6,1.6,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,4,4,4,NA,4,4,5,5,6,5,5,1,2,1,3,1398,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,7,0.3836,7,6,-0.0411999999999999,0,1,0,4,-0.4818,2,-0.3158,0,"White","With family (commuting)","Male",0,23,1,1.1,0.408619999999996,0.408619999999996,30,2.5,3.5,2,3,3,3,4,3,3,4,3,4,4,4,4,3,3,1,1,1,1,1,2,6,6,7,6,6,2,3,1,1,1399,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.3836,7,8,1.9588,0,0,1,5,0.5182,2,-0.3158,0,"Asian","With family (commuting)","Female",1,39,1,2.7,2.00862,2.00862,-14,-1.9,-0.9,2,3,2,3,4,3,3,4,4,3,4,4,4,3,2,4,4,4,NA,4,5,6,6,6,6,5,2,2,3,2,1400,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.6164,5,5,-1.0412,1,1,1,4,-0.4818,2,-0.3158,0,"White","With family (commuting)","Female",0,29,1,1.7,1.00862,1.00862,-2,-0.7,0.3,2,3,2,4,4,4,4,4,3,3,3,3,3,4,4,3,2,3,2,3,3,6,5,6,6,6,2,2,3,1,1401,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.3836,7,6,-0.0411999999999999,0,1,1,3,-1.4818,2,-0.3158,0,"Asian","With family (commuting)","Female",1,61,1,4.9,4.20862,4.20862,-5,-1,0,2,2,2,3,3,4,3,2,2,2,3,3,3,3,3,6,6,6,6,6,6,5,5,5,5,4,2,2,2,1,1402,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.6164,7,5,-1.0412,1,0,0,4,-0.4818,2,-0.3158,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,19,1,0.7,0.00861999999999552,0.00861999999999552,-15,-2,-1,3,3,3,4,4,3,4,4,3,4,4,3,3,3,3,3,4,4,4,4,4,7,NA,7,7,7,2,1,2,3,1403,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus"
0,8,1.3836,7,5,-1.0412,0,1,1,2,-2.4818,3,0.6842,0,"White","With family (commuting)","Female",0,80,1,6.8,6.10862,6.10862,20,1.5,2.5,3,2,3,3,3,4,4,2,3,3,3,2,3,4,4,2,2,2,2,2,2,4,4,3,4,4,3,3,3,1,1404,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.6164,7,7,0.9588,1,0,1,3,-1.4818,2,-0.3158,1,"Black/African American","On-campus (residence hall)","Female",0,28,1,1.6,0.908619999999996,0.908619999999996,6,0.1,1.1,2,2,2,2,2,2,2,2,3,3,3,3,4,2,2,5,5,5,4,5,5,3,3,3,4,3,2,2,2,2,1405,2,5,1,5,"Black Campus Connector","FASt_12plus"
0,7,0.3836,7,6,-0.0411999999999999,0,1,1,4,-0.4818,3,0.6842,0,"Asian","With family (commuting)","Male",0,2,0,-1,-1.69138,0,-7,-1.2,-0.2,2,2,2,2,3,3,2,3,3,3,3,3,4,3,3,6,6,5,5,5,5,7,6,6,6,7,3,2,2,3,1406,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,5,-1.6164,7,5,-1.0412,1,1,1,4,-0.4818,2,-0.3158,0,"Asian","With family (commuting)","Female",0,5,0,-0.7,-1.39138,0,4,-0.1,0.9,2,2,2,3,2,4,3,2,2,1,2,1,2,3,3,6,5,5,5,5,NA,5,5,5,5,4,2,1,2,1,1407,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11"
1,7,0.3836,7,8,1.9588,1,0,0,5,0.5182,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,23,1,1.1,0.408619999999996,0.408619999999996,-2,-0.7,0.3,2,2,2,2,3,2,2,3,3,3,4,3,4,3,3,4,4,4,4,5,4,4,4,4,NA,4,1,2,2,2,1408,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
