"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
1,4,-2.2916,5,3,-1.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",1,4,0,-0.8,-1.32778,0,22,1.7,2.7,1,1,2,2,3,3,4,3,3,2,3,2,2,2,2,3,NA,NA,3,NA,4,3,4,3,3,2,3,1,1,3,1302,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.7084,6,6,1.7846,0,1,1,5,0.5182,2,-0.293,0,"White","Off-campus (rent/apartment)","Male",1,50,1,3.8,3.27222,3.27222,2,-0.3,0.7,4,3,4,4,3,4,3,4,2,3,3,3,3,4,4,2,2,2,2,2,2,5,4,4,4,4,2,1,3,1,1303,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.7084,7,3,-1.2154,1,0,1,4,-0.4818,1,-1.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,10,0,-0.2,-0.727780000000004,0,8,0.3,1.3,2,1,2,3,2,2,2,1,3,2,2,3,3,3,3,NA,4,4,4,NA,4,3,4,4,4,3,1,1,1,1,1304,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.2916,6,1,-3.2154,1,0,0,5,0.5182,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Male",0,4,0,-0.8,-1.32778,0,6,0.1,1.1,3,2,3,2,1,2,3,2,4,4,4,4,4,3,2,3,3,3,3,2,2,4,4,4,4,4,1,3,3,3,1305,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
0,6,-0.2916,5,8,3.7846,0,0,1,5,0.5182,2,-0.293,0,"White","With family (commuting)","Female",0,18,1,0.6,0.072219999999996,0.072219999999996,12,0.7,1.7,4,4,4,2,2,1,1,2,2,2,1,2,2,3,3,3,3,3,4,3,3,5,5,5,5,5,2,3,3,3,1306,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.7084,7,5,0.7846,0,1,0,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Male",0,5,0,-0.7,-1.22778,0,-14,-1.9,-0.9,2,2,2,3,3,3,3,3,4,3,4,4,3,2,2,6,5,6,5,5,5,4,4,4,4,4,2,2,3,2,1307,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,8,1.7084,7,6,1.7846,0,0,1,5,0.5182,2,-0.293,0,"White","With family (commuting)","Female",0,38,1,2.6,2.07222,2.07222,0,-0.5,0.5,3,3,3,4,3,4,4,3,3,4,3,3,4,3,4,3,2,2,3,3,3,4,3,3,3,NA,2,2,4,1,1308,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.7084,7,6,1.7846,0,1,0,7,2.5182,2,-0.293,0,"Asian","On-campus (residence hall)","Female",0,55,1,4.3,3.77222,3.77222,10,0.5,1.5,3,3,3,3,4,4,4,4,2,2,3,3,4,3,3,2,2,2,2,2,2,6,6,5,6,7,2,2,3,2,1309,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.2916,5,8,3.7846,0,1,1,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Female",1,54,1,4.2,3.67222,3.67222,7,0.2,1.2,2,2,2,4,4,3,4,3,1,1,1,2,2,2,2,5,5,6,6,NA,6,3,5,5,4,5,2,3,1,2,1310,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,5,-1.2916,7,2,-2.2154,1,1,0,4,-0.4818,3,0.707,1,"Asian","With family (commuting)","Male",0,11,0,-0.1,-0.627780000000004,0,28,2.3,3.3,3,2,2,2,1,2,3,2,2,1,1,2,1,3,3,5,NA,5,5,5,5,5,5,5,4,5,3,3,2,3,1311,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
1,7,0.7084,7,4,-0.2154,1,0,0,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",1,3,0,-0.9,-1.42778,0,22,1.7,2.7,3,3,4,4,3,3,2,3,3,2,4,4,3,1,1,3,3,3,3,3,3,5,6,5,6,5,2,1,2,2,1312,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,4,-2.2916,6,2,-2.2154,1,0,1,2,-2.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",1,1,0,-1.1,-1.62778,0,10,0.5,1.5,2,2,2,2,2,1,3,2,4,3,3,3,3,4,4,NA,4,3,3,4,3,5,6,6,NA,6,2,4,1,2,1313,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
1,6,-0.2916,6,5,0.7846,0,0,0,5,0.5182,3,0.707,0,"White","With family (commuting)","Male",0,17,1,0.5,-0.027780000000004,-0.027780000000004,18,1.3,2.3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,NA,6,6,6,6,5,3,2,2,3,1314,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,5,-1.2916,5,4,-0.2154,1,0,0,6,1.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,-2,-0.7,0.3,3,2,3,3,3,1,3,2,3,3,2,3,3,3,3,5,4,4,4,4,3,4,4,4,5,4,3,2,3,3,1315,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.7084,7,5,0.7846,0,1,1,7,2.5182,2,-0.293,0,"White","On-campus (residence hall)","Male",0,41,1,2.9,2.37222,2.37222,28,2.3,3.3,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,2,2,2,2,2,2,6,6,6,6,5,2,1,3,2,1316,2,4,1,6,"White Residential Traditional","FASt_12plus"
0,7,0.7084,7,3,-1.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-0.927780000000004,0,34,2.9,3.9,2,2,2,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3,3,NA,3,4,4,5,4,4,2,2,4,2,1317,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.7084,7,7,2.7846,0,0,1,3,-1.4818,2,-0.293,0,"Asian","Off-campus (rent/apartment)","Female",0,5,0,-0.7,-1.22778,0,18,1.3,2.3,2,3,3,2,2,3,2,3,3,3,3,3,3,4,3,3,4,3,3,3,4,6,6,6,6,6,2,2,1,2,1318,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,8,1.7084,7,6,1.7846,0,1,0,4,-0.4818,2,-0.293,0,"White","With family (commuting)","Male",0,16,1,0.4,-0.127780000000004,-0.127780000000004,16,1.1,2.1,4,4,4,3,2,3,4,3,3,3,4,4,3,4,4,4,3,3,3,3,4,7,7,7,7,7,2,2,2,2,1319,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,4,-2.2916,6,4,-0.2154,0,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,11,0,-0.1,-0.627780000000004,0,3,-0.2,0.8,4,4,4,2,2,3,2,3,2,2,3,2,3,3,4,4,4,4,4,NA,4,5,5,5,4,5,2,3,2,3,1320,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.2916,5,6,1.7846,0,0,1,6,1.5182,3,0.707,0,"Asian","Off-campus (rent/apartment)","Male",0,19,1,0.7,0.172219999999996,0.172219999999996,6,0.1,1.1,4,4,4,4,4,3,4,4,3,3,3,4,4,3,3,3,3,NA,3,3,4,7,7,6,7,6,3,2,2,2,1321,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.2916,6,7,2.7846,0,0,0,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,30,1,1.8,1.27222,1.27222,16,1.1,2.1,2,2,2,3,3,3,4,3,2,2,2,2,3,4,4,4,4,4,4,4,4,7,7,6,6,6,3,1,2,2,1322,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,8,1.7084,7,5,0.7846,0,0,0,4,-0.4818,2,-0.293,0,"White","On-campus (residence hall)","Male",1,8,0,-0.4,-0.927780000000004,0,1,-0.4,0.6,3,4,4,1,2,2,2,2,3,2,4,3,4,2,2,2,3,3,2,2,3,5,5,5,5,5,2,1,2,2,1323,1,1,0,6,"White Residential Traditional","non_FASt_1_11"
0,4,-2.2916,7,3,-1.2154,1,0,0,4,-0.4818,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,1,-0.4,0.6,3,3,2,2,2,2,2,2,3,2,2,3,2,3,3,5,5,5,4,4,5,5,4,4,4,5,1,3,2,2,1324,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.2916,7,5,0.7846,0,0,1,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,14,1,0.2,-0.327780000000004,-0.327780000000004,-1,-0.6,0.4,3,2,2,3,3,4,3,3,3,3,3,2,2,3,3,4,5,5,5,NA,5,4,4,4,4,3,3,2,4,2,1325,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,7,0.7084,7,5,0.7846,0,1,1,4,-0.4818,2,-0.293,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,29,1,1.7,1.17222,1.17222,1,-0.4,0.6,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,2,2,3,2,2,5,5,5,5,5,2,3,1,3,1326,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.7084,7,6,1.7846,0,0,0,4,-0.4818,2,-0.293,0,"Asian","With family (commuting)","Female",0,80,1,6.8,6.27222,6.27222,6,0.1,1.1,2,1,2,3,4,4,3,3,1,1,1,2,2,3,3,5,5,4,5,5,5,4,4,5,4,4,2,3,4,2,1327,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.2916,5,5,0.7846,0,1,1,4,-0.4818,3,0.707,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,33,1,2.1,1.57222,1.57222,14,0.9,1.9,3,3,3,3,3,3,3,3,2,2,3,3,2,3,4,3,2,2,2,2,2,4,4,4,4,4,3,1,3,1,1328,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,5,-1.2916,7,2,-2.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,52,1,4,3.47222,3.47222,-11,-1.6,-0.6,3,3,3,3,4,4,3,3,2,3,2,2,3,2,3,4,3,4,4,4,4,2,3,3,3,3,3,1,3,2,1329,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,5,-1.2916,6,3,-1.2154,0,0,0,5,0.5182,2,-0.293,1,"White","Off-campus (rent/apartment)","Female",0,6,0,-0.6,-1.12778,0,32,2.7,3.7,3,2,3,3,3,3,3,4,2,2,2,2,2,2,2,4,4,5,5,4,4,3,3,4,NA,3,2,1,1,2,1330,1,2,1,7,"White Commuter Working","non_FASt_1_11"
1,7,0.7084,7,8,3.7846,0,0,0,4,-0.4818,2,-0.293,0,"Other/Multiracial/Unknown","With family (commuting)","Female",1,25,1,1.3,0.772219999999996,0.772219999999996,-8,-1.3,-0.3,3,4,3,2,2,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,5,4,4,4,4,2,2,2,1,1331,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,6,-0.2916,6,2,-2.2154,1,0,0,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,1,0,-1.1,-1.62778,0,18,1.3,2.3,3,3,3,3,4,3,3,3,2,2,3,3,3,2,3,4,4,4,4,4,5,4,3,4,4,3,2,3,2,3,1332,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,4,-2.2916,5,2,-2.2154,1,0,1,1,-3.4818,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,4,0,-0.8,-1.32778,0,-12,-1.7,-0.7,2,3,3,3,3,2,2,3,3,3,3,3,3,4,4,3,4,4,4,4,4,5,5,5,4,4,3,3,2,3,1333,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.7084,7,2,-2.2154,1,1,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",1,49,1,3.7,3.17222,3.17222,-10,-1.5,-0.5,3,3,4,3,3,3,3,3,2,3,2,3,3,2,3,4,4,4,3,3,4,5,6,5,6,6,2,3,2,3,1334,2,7,1,2,"Latino First-Gen Striver","FASt_12plus"
1,7,0.7084,7,6,1.7846,0,0,1,6,1.5182,2,-0.293,0,"Asian","With family (commuting)","Female",0,22,1,1,0.472219999999996,0.472219999999996,-15,-2,-1,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,4,4,4,4,4,6,7,6,7,6,2,2,3,1,1335,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.2916,7,3,-1.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.827780000000004,0,2,-0.3,0.7,2,3,3,3,3,3,1,2,3,3,3,3,3,2,3,4,NA,NA,4,4,4,5,5,5,5,5,3,2,3,1,1336,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.7084,7,7,2.7846,0,1,0,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Female",0,49,1,3.7,3.17222,3.17222,-12,-1.7,-0.7,3,4,4,3,3,3,3,4,1,1,1,1,1,2,2,3,3,3,3,4,3,4,4,5,5,4,2,2,3,3,1337,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.2916,7,4,-0.2154,1,0,0,3,-1.4818,3,0.707,1,"Asian","With family (commuting)","Male",0,12,1,0,-0.527780000000004,-0.527780000000004,1,-0.4,0.6,1,1,1,3,3,3,4,3,2,2,2,2,3,1,2,6,NA,6,6,6,5,5,5,6,4,5,3,2,2,2,1338,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,7,0.7084,6,3,-1.2154,1,0,1,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-0.927780000000004,0,33,2.8,3.8,2,2,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,5,5,5,5,2,2,2,2,1339,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.7084,7,3,-1.2154,1,0,0,5,0.5182,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-0.927780000000004,0,-8,-1.3,-0.3,4,4,4,2,2,3,2,3,3,3,2,3,3,3,3,6,6,5,6,6,6,3,4,4,4,4,1,2,3,1,1340,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.2916,7,1,-3.2154,0,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,10,0,-0.2,-0.727780000000004,0,28,2.3,3.3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,4,3,3,4,4,4,6,6,6,6,6,2,2,3,1,1341,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.2916,6,8,3.7846,0,0,1,6,1.5182,4,1.707,0,"Asian","With family (commuting)","Male",0,11,0,-0.1,-0.627780000000004,0,19,1.4,2.4,2,2,3,3,3,4,4,3,3,4,3,3,3,3,3,5,5,5,5,5,4,6,6,6,6,7,4,3,3,2,1342,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,5,-1.2916,7,3,-1.2154,1,0,1,6,1.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,3,-0.2,0.8,2,2,2,2,3,3,3,2,3,4,4,4,4,3,3,4,4,4,4,4,3,6,7,6,NA,7,2,2,2,2,1343,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.2916,7,1,-3.2154,1,0,1,6,1.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,7,0,-0.5,-1.02778,0,29,2.4,3.4,3,3,3,2,2,2,2,2,2,3,1,2,2,3,3,5,5,5,5,5,5,4,4,4,4,4,3,2,4,3,1344,1,2,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,5,-1.2916,5,1,-3.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",1,7,0,-0.5,-1.02778,0,21,1.6,2.6,2,2,2,3,3,3,3,4,3,2,3,2,2,3,3,NA,2,3,3,3,3,4,3,3,NA,4,3,2,2,3,1345,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.7084,7,5,0.7846,0,1,1,5,0.5182,3,0.707,0,"White","On-campus (residence hall)","Male",1,0,0,-1.2,-1.72778,0,34,2.9,3.9,3,3,3,3,3,3,3,4,2,2,3,4,3,3,3,3,3,3,3,3,3,6,6,6,6,5,3,3,2,2,1346,0,2,1,10,"Continuing-Gen Cruiser","non_DE"
1,8,1.7084,7,5,0.7846,0,0,0,3,-1.4818,2,-0.293,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,1,0,-1.1,-1.62778,0,9,0.4,1.4,4,3,4,3,3,3,2,3,4,4,4,4,4,3,3,2,2,3,2,1,2,6,6,6,NA,6,2,2,2,3,1347,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,7,0.7084,7,6,1.7846,0,1,1,5,0.5182,3,0.707,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,54,1,4.2,3.67222,3.67222,24,1.9,2.9,4,3,3,3,4,3,3,4,3,2,4,3,4,4,4,3,2,3,2,2,2,5,5,6,6,6,3,1,2,2,1348,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,8,1.7084,7,5,0.7846,0,0,1,5,0.5182,3,0.707,0,"Asian","With family (commuting)","Female",0,50,1,3.8,3.27222,3.27222,-4,-0.9,0.1,3,3,3,3,4,3,4,4,4,3,4,3,3,4,4,3,4,4,4,3,4,5,5,5,5,5,3,3,2,2,1349,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,7,0.7084,7,5,0.7846,0,0,0,5,0.5182,2,-0.293,0,"White","With family (commuting)","Male",1,4,0,-0.8,-1.32778,0,-1,-0.6,0.4,3,3,3,3,3,3,4,2,2,2,3,3,2,4,4,2,3,3,2,2,2,5,4,4,5,5,2,2,4,2,1350,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,8,1.7084,7,5,0.7846,0,0,0,2,-2.4818,2,-0.293,0,"Asian","With family (commuting)","Female",0,30,1,1.8,1.27222,1.27222,12,0.7,1.7,3,3,3,2,3,2,3,2,4,4,4,4,4,3,3,2,2,2,2,2,3,7,7,7,7,7,2,4,1,3,1351,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.2916,6,4,-0.2154,1,0,0,6,1.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",1,8,0,-0.4,-0.927780000000004,0,27,2.2,3.2,3,3,3,3,4,2,2,3,3,3,3,3,2,3,3,5,5,5,5,5,5,6,6,6,5,6,3,2,2,3,1352,1,2,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,8,1.7084,7,7,2.7846,0,0,0,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Male",0,27,1,1.5,0.972219999999996,0.972219999999996,-9,-1.4,-0.4,2,1,2,3,3,3,3,3,2,3,3,2,2,3,3,5,5,5,6,5,5,5,5,6,5,6,2,3,4,3,1353,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.2916,7,2,-2.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",1,11,0,-0.1,-0.627780000000004,0,-6,-1.1,-0.1,2,1,2,2,3,2,2,2,2,3,2,3,3,3,3,4,5,4,4,4,4,4,4,4,4,3,3,2,2,2,1354,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
1,4,-2.2916,6,2,-2.2154,0,0,1,2,-2.4818,2,-0.293,1,"White","Off-campus (rent/apartment)","Female",0,5,0,-0.7,-1.22778,0,-12,-1.7,-0.7,1,2,2,3,3,3,4,3,2,3,3,3,3,3,3,5,5,4,5,4,4,5,5,5,5,5,2,2,2,2,1355,1,2,1,7,"White Commuter Working","non_FASt_1_11"
0,5,-1.2916,6,5,0.7846,0,0,0,4,-0.4818,2,-0.293,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,2,0,-1,-1.52778,0,26,2.1,3.1,3,3,3,3,2,2,3,3,3,2,4,3,3,4,4,3,4,4,4,4,NA,5,5,5,4,5,2,2,1,1,1356,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,5,-1.2916,7,4,-0.2154,0,0,0,4,-0.4818,2,-0.293,1,"White","Off-campus (rent/apartment)","Female",0,6,0,-0.6,-1.12778,0,-2,-0.7,0.3,2,3,3,2,2,3,2,3,3,2,2,3,3,2,2,4,3,4,4,3,4,NA,5,5,5,5,2,3,2,1,1357,1,2,1,7,"White Commuter Working","non_FASt_1_11"
0,6,-0.2916,7,2,-2.2154,1,1,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,30,1,1.8,1.27222,1.27222,-3,-0.8,0.2,3,3,3,3,2,2,2,3,4,3,4,3,3,3,2,5,4,5,4,5,5,5,4,5,5,4,3,2,3,1,1358,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,6,-0.2916,6,2,-2.2154,1,1,1,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,5,0,-0.7,-1.22778,0,-5,-1,0,3,2,2,3,2,3,2,2,1,2,1,1,1,2,2,4,4,4,4,5,5,4,4,NA,4,4,2,2,3,2,1359,1,2,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,4,-2.2916,6,2,-2.2154,1,0,1,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,14,0.9,1.9,2,2,2,3,3,3,3,2,3,3,2,3,3,3,3,5,4,5,5,5,5,2,3,4,4,3,2,1,2,2,1360,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.7084,7,2,-2.2154,0,0,1,5,0.5182,2,-0.293,1,"White","Off-campus (rent/apartment)","Female",0,29,1,1.7,1.17222,1.17222,18,1.3,2.3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,5,NA,5,5,5,2,3,2,2,1361,2,6,1,7,"White Commuter Working","FASt_12plus"
1,7,0.7084,7,5,0.7846,0,1,0,4,-0.4818,1,-1.293,0,"White","On-campus (residence hall)","Female",0,42,1,3,2.47222,2.47222,16,1.1,2.1,4,3,3,3,4,4,4,4,3,3,3,4,3,4,3,1,1,1,1,1,2,5,5,NA,5,6,1,1,3,2,1362,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,4,-2.2916,6,4,-0.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,3,0,-0.9,-1.42778,0,-2,-0.7,0.3,3,3,3,1,2,1,2,2,2,3,3,2,3,2,2,4,5,5,5,5,5,2,2,2,2,2,2,1,3,2,1363,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
0,8,1.7084,7,5,0.7846,0,1,0,5,0.5182,1,-1.293,0,"Asian","With family (commuting)","Female",0,32,1,2,1.47222,1.47222,1,-0.4,0.6,3,3,3,3,3,2,3,3,2,2,1,2,2,3,2,6,5,5,5,NA,5,6,6,7,6,5,1,3,3,2,1364,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.2916,6,2,-2.2154,1,0,1,6,1.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",1,15,1,0.3,-0.227780000000004,-0.227780000000004,14,0.9,1.9,2,3,3,4,3,4,4,4,4,3,3,3,2,2,2,NA,NA,4,4,4,3,6,6,NA,5,5,3,2,3,3,1365,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,7,0.7084,7,7,2.7846,0,1,0,3,-1.4818,2,-0.293,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,16,1,0.4,-0.127780000000004,-0.127780000000004,9,0.4,1.4,4,4,4,2,2,3,3,2,3,3,3,3,3,4,3,1,1,1,1,1,2,7,7,6,6,6,2,2,1,2,1366,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.7084,6,6,1.7846,0,0,1,5,0.5182,4,1.707,0,"Asian","On-campus (residence hall)","Male",0,51,1,3.9,3.37222,3.37222,0,-0.5,0.5,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,1,2,2,1,NA,1,5,5,5,4,5,4,2,4,2,1367,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.2916,7,3,-1.2154,1,1,1,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,33,1,2.1,1.57222,1.57222,-3,-0.8,0.2,2,3,2,4,4,4,3,4,4,4,4,4,4,3,3,NA,4,4,5,5,4,3,4,3,3,3,2,1,1,2,1368,2,7,1,2,"Latino First-Gen Striver","FASt_12plus"
0,4,-2.2916,6,4,-0.2154,1,0,1,3,-1.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",1,5,0,-0.7,-1.22778,0,-1,-0.6,0.4,3,3,3,2,2,3,4,2,3,3,2,3,3,2,2,4,4,5,4,4,4,4,4,5,4,5,3,2,4,3,1369,1,2,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,6,-0.2916,6,6,1.7846,0,1,1,5,0.5182,2,-0.293,0,"White","Off-campus (rent/apartment)","Female",0,26,1,1.4,0.872219999999996,0.872219999999996,12,0.7,1.7,3,3,3,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,NA,6,5,5,5,5,2,2,2,4,1370,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,4,-2.2916,7,3,-1.2154,1,1,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",1,39,1,2.7,2.17222,2.17222,-13,-1.8,-0.8,2,2,3,3,2,2,2,3,3,3,2,3,2,2,2,6,6,6,6,5,6,4,5,4,5,5,3,2,3,4,1371,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,5,-1.2916,7,4,-0.2154,1,0,1,5,0.5182,3,0.707,1,"Asian","With family (commuting)","Female",1,8,0,-0.4,-0.927780000000004,0,22,1.7,2.7,2,3,2,4,4,3,4,4,3,4,2,2,4,2,3,5,NA,5,4,NA,4,6,5,5,NA,6,3,1,3,2,1372,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,5,-1.2916,7,3,-1.2154,1,0,0,5,0.5182,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,21,1.6,2.6,4,4,4,3,3,4,4,3,2,2,2,2,2,3,3,4,4,4,4,4,3,4,4,4,4,4,1,1,2,4,1373,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
